state,market,commodity,arrival_date,variety,arrivals_mt,min_price,max_price,modal_price
Maharashtra,Ahilyanagar APMC,Potato,2026-02-01,Other,61.0,300.0,1600.0,950.0
Maharashtra,Akluj APMC,Potato,2026-02-01,Local,9.0,1000.0,1400.0,1200.0
Maharashtra,Amrawati(Frui & Veg. Market) APMC,Potato,2026-02-01,Local,52.8,600.0,1600.0,1100.0
Maharashtra,Bhusaval APMC,Potato,2026-02-01,Other,1.3,1500.0,2000.0,1800.0
Maharashtra,Chattrapati Sambhajinagar APMC,Potato,2026-02-01,Other,57.0,850.0,1200.0,1025.0
Maharashtra,Junnar(Narayangaon) APMC,Potato,2026-02-01,Other,6.0,400.0,1300.0,850.0
Maharashtra,Junnar(Otur) APMC,Potato,2026-02-01,Local,6.4,500.0,1200.0,850.0
Maharashtra,Kalyan APMC,Potato,2026-02-01,Other,0.3,700.0,800.0,750.0
Maharashtra,Kamthi APMC,Potato,2026-02-01,Local,3.3,2040.0,2540.0,2290.0
Maharashtra,Nagpur APMC,Potato,2026-02-01,Local,87.5,400.0,1000.0,850.0
Maharashtra,Pune APMC,Potato,2026-02-01,Local,785.3,500.0,1400.0,950.0
Maharashtra,Pune(Khadiki) APMC,Potato,2026-02-01,Local,0.9,800.0,1200.0,1000.0
Maharashtra,Pune(Manjri) APMC,Potato,2026-02-01,Other,1.9,1000.0,2000.0,1600.0
Maharashtra,Pune(Moshi) APMC,Potato,2026-02-01,Local,104.5,700.0,1000.0,850.0
Maharashtra,Rahata APMC,Potato,2026-02-01,Other,29.5,500.0,1200.0,800.0
Maharashtra,Rahuri APMC,Potato,2026-02-01,Other,4.5,700.0,1300.0,1000.0
Maharashtra,Ramtek APMC,Potato,2026-02-01,Local,7.0,800.0,1000.0,900.0
Maharashtra,Shrirampur APMC,Potato,2026-02-01,Other,13.0,800.0,1100.0,950.0
Maharashtra,Vaduj APMC,Potato,2026-02-01,Local,2.0,1200.0,2000.0,1600.0
Maharashtra,Vai APMC,Potato,2026-02-01,Local,1.5,1400.0,1600.0,1500.0
Maharashtra,Akluj APMC,Potato,2026-02-02,Local,13.0,900.0,1400.0,1300.0
Maharashtra,Akola APMC,Potato,2026-02-02,Other,119.0,500.0,1400.0,1000.0
Maharashtra,Amrawati(Frui & Veg. Market) APMC,Potato,2026-02-02,Local,54.0,500.0,1600.0,1050.0
Maharashtra,Chattrapati Sambhajinagar APMC,Potato,2026-02-02,Other,54.0,600.0,1200.0,900.0
Maharashtra,HINGNA - APMC,Potato,2026-02-02,Local,1.0,900.0,2800.0,1385.0
Maharashtra,Jalgaon APMC,Potato,2026-02-02,Other,40.0,600.0,1200.0,900.0
Maharashtra,Junnar(Narayangaon) APMC,Potato,2026-02-02,Other,3.8,400.0,1300.0,850.0
Maharashtra,Kalyan APMC,Potato,2026-02-02,Other,0.3,800.0,900.0,850.0
Maharashtra,Kamthi APMC,Potato,2026-02-02,Local,0.1,2070.0,2570.0,2320.0
Maharashtra,Manchar APMC,Potato,2026-02-02,Other,13.5,1000.0,1200.0,1100.0
Maharashtra,Mumbai-Onion & Potato Market APMC,Potato,2026-02-02,Other,1384.9,500.0,1200.0,850.0
Maharashtra,Nagpur APMC,Potato,2026-02-02,Local,332.5,600.0,1000.0,900.0
Maharashtra,Pune APMC,Potato,2026-02-02,Local,899.8,500.0,1400.0,950.0
Maharashtra,Pune(Khadiki) APMC,Potato,2026-02-02,Local,1.6,800.0,1300.0,1050.0
Maharashtra,Pune(Manjri) APMC,Potato,2026-02-02,Other,1.0,1000.0,2000.0,1700.0
Maharashtra,Pune(Moshi) APMC,Potato,2026-02-02,Local,17.6,800.0,1000.0,900.0
Maharashtra,SHRI.SIDDHESHWAR  APMC,Potato,2026-02-02,Local,82.4,500.0,1200.0,900.0
Maharashtra,"Sangli(Phale, Bhajipala Market) APMC",Potato,2026-02-02,Local,105.0,700.0,1600.0,1150.0
Maharashtra,Satara APMC,Potato,2026-02-02,Other,25.5,1000.0,1400.0,1200.0
Maharashtra,Shrirampur APMC,Potato,2026-02-02,Other,10.0,1000.0,1200.0,1100.0
Maharashtra,Vaduj APMC,Potato,2026-02-02,Local,2.5,1000.0,1300.0,1150.0
Maharashtra,Vai APMC,Potato,2026-02-02,Local,1.2,1200.0,1500.0,1350.0
Maharashtra,Amrawati(Frui & Veg. Market) APMC,Potato,2026-02-03,Local,52.0,600.0,1600.0,1100.0
Maharashtra,Bhusaval APMC,Potato,2026-02-03,Other,5.5,1500.0,2000.0,1800.0
Maharashtra,Chandrapur(Ganjwad) APMC,Potato,2026-02-03,Other,126.0,1000.0,1500.0,1300.0
Maharashtra,Chattrapati Sambhajinagar APMC,Potato,2026-02-03,Other,46.3,600.0,1000.0,800.0
Maharashtra,Dharashiv APMC,Potato,2026-02-03,Other,11.0,500.0,1000.0,750.0
Maharashtra,HINGNA - APMC,Potato,2026-02-03,Local,1.2,1000.0,1500.0,1175.0
Maharashtra,Islampur APMC,Potato,2026-02-03,Other,4.0,1000.0,1500.0,1250.0
Maharashtra,Jalgaon APMC,Potato,2026-02-03,Other,30.0,500.0,1100.0,800.0
Maharashtra,Kalyan APMC,Potato,2026-02-03,Other,0.3,1100.0,1200.0,1150.0
Maharashtra,Kamthi APMC,Potato,2026-02-03,Local,0.3,2040.0,2540.0,2290.0
Maharashtra,Khed(Chakan) APMC,Potato,2026-02-03,Other,90.0,800.0,1200.0,1000.0
Maharashtra,Manchar APMC,Potato,2026-02-03,Other,17.8,800.0,1200.0,1050.0
Maharashtra,Mumbai-Onion & Potato Market APMC,Potato,2026-02-03,Other,856.4,500.0,1100.0,800.0
Maharashtra,Nagpur APMC,Potato,2026-02-03,Local,182.5,700.0,1100.0,1000.0
Maharashtra,Pune APMC,Potato,2026-02-03,Local,636.2,500.0,1400.0,950.0
Maharashtra,Pune(Manjri) APMC,Potato,2026-02-03,Other,1.5,1000.0,2000.0,1600.0
Maharashtra,Pune(Moshi) APMC,Potato,2026-02-03,Local,100.7,700.0,1000.0,850.0
Maharashtra,Rahata APMC,Potato,2026-02-03,Other,22.8,700.0,1200.0,1000.0
Maharashtra,Rahuri APMC,Potato,2026-02-03,Other,7.2,600.0,1800.0,1200.0
Maharashtra,Rahuri(Songaon) APMC,Potato,2026-02-03,Other,0.3,1200.0,1500.0,1350.0
Maharashtra,Ramtek APMC,Potato,2026-02-03,Local,1.3,800.0,1000.0,900.0
Maharashtra,SHRI.SIDDHESHWAR  APMC,Potato,2026-02-03,Local,122.6,500.0,1200.0,900.0
Maharashtra,"Sangli(Phale, Bhajipala Market) APMC",Potato,2026-02-03,Local,90.7,800.0,1600.0,1200.0
Maharashtra,Satara APMC,Potato,2026-02-03,Other,10.0,1000.0,1400.0,1200.0
Maharashtra,Vaduj APMC,Potato,2026-02-03,Local,2.0,1200.0,1500.0,1300.0
Maharashtra,Akluj APMC,Potato,2026-02-04,Local,11.0,1000.0,1500.0,1300.0
Maharashtra,Amrawati(Frui & Veg. Market) APMC,Potato,2026-02-04,Local,54.9,500.0,1600.0,1050.0
Maharashtra,Bhusaval APMC,Potato,2026-02-04,Other,2.9,1500.0,2000.0,1800.0
Maharashtra,Chandrapur(Ganjwad) APMC,Potato,2026-02-04,Other,96.0,1000.0,1300.0,1200.0
Maharashtra,Chattrapati Sambhajinagar APMC,Potato,2026-02-04,Other,33.0,700.0,1000.0,850.0
Maharashtra,Dharashiv APMC,Potato,2026-02-04,Other,3.2,600.0,1100.0,850.0
Maharashtra,HINGNA - APMC,Potato,2026-02-04,Local,0.1,1000.0,1000.0,1000.0
Maharashtra,Jalgaon APMC,Potato,2026-02-04,Other,23.2,600.0,1100.0,850.0
Maharashtra,Kalyan APMC,Potato,2026-02-04,Other,0.3,500.0,1000.0,750.0
Maharashtra,Kamthi APMC,Potato,2026-02-04,Local,0.8,2060.0,2560.0,2310.0
Maharashtra,Khed(Chakan) APMC,Potato,2026-02-04,Other,110.0,800.0,1200.0,1000.0
Maharashtra,Manchar APMC,Potato,2026-02-04,Other,16.3,600.0,1200.0,900.0
Maharashtra,Mumbai-Onion & Potato Market APMC,Potato,2026-02-04,Other,848.3,600.0,1200.0,900.0
Maharashtra,Nagpur APMC,Potato,2026-02-04,Local,260.0,800.0,1200.0,1100.0
Maharashtra,Nasik APMC,Potato,2026-02-04,Other,235.0,600.0,1300.0,850.0
Maharashtra,Pune APMC,Potato,2026-02-04,Local,743.4,500.0,1300.0,900.0
Maharashtra,Pune(Khadiki) APMC,Potato,2026-02-04,Local,1.1,800.0,1300.0,1050.0
Maharashtra,Pune(Manjri) APMC,Potato,2026-02-04,Other,0.8,1000.0,2000.0,1800.0
Maharashtra,Rahata APMC,Potato,2026-02-04,Other,33.0,1000.0,1200.0,1100.0
Maharashtra,SHRI.SIDDHESHWAR  APMC,Potato,2026-02-04,Local,130.6,500.0,1300.0,900.0
Maharashtra,"Sangli(Phale, Bhajipala Market) APMC",Potato,2026-02-04,Local,62.0,700.0,1500.0,1100.0
Maharashtra,Satara APMC,Potato,2026-02-04,Other,15.5,1000.0,1400.0,1200.0
Maharashtra,Shrirampur APMC,Potato,2026-02-04,Other,14.0,1000.0,1400.0,1200.0
Maharashtra,Vaduj APMC,Potato,2026-02-04,Local,1.5,1200.0,1400.0,1300.0
Maharashtra,Akluj APMC,Potato,2026-02-05,Local,10.5,1200.0,1500.0,1300.0
Maharashtra,Bhusaval APMC,Potato,2026-02-05,Other,3.8,1500.0,2000.0,1800.0
Maharashtra,Chandrapur(Ganjwad) APMC,Potato,2026-02-05,Other,33.0,800.0,1200.0,1000.0
Maharashtra,Chattrapati Sambhajinagar APMC,Potato,2026-02-05,Other,54.0,700.0,1300.0,1000.0
Maharashtra,Dharashiv APMC,Potato,2026-02-05,Other,12.6,700.0,1300.0,1000.0
Maharashtra,HINGNA - APMC,Potato,2026-02-05,Local,2.2,900.0,1300.0,1066.0
Maharashtra,Jalana APMC,Potato,2026-02-05,Other,21.7,200.0,1300.0,700.0
Maharashtra,Jalgaon APMC,Potato,2026-02-05,Other,35.0,600.0,1100.0,850.0
Maharashtra,Junnar APMC,Potato,2026-02-05,Local,28.4,800.0,1100.0,900.0
Maharashtra,Junnar(Narayangaon) APMC,Potato,2026-02-05,Other,9.8,200.0,1200.0,650.0
Maharashtra,Junnar(Otur) APMC,Potato,2026-02-05,Local,19.4,300.0,1500.0,1000.0
Maharashtra,Kalyan APMC,Potato,2026-02-05,Other,0.3,500.0,1000.0,750.0
Maharashtra,Khed(Chakan) APMC,Potato,2026-02-05,Other,100.0,800.0,1200.0,1000.0
Maharashtra,Manchar APMC,Potato,2026-02-05,Other,32.2,600.0,1200.0,900.0
Maharashtra,Mumbai-Onion & Potato Market APMC,Potato,2026-02-05,Other,980.6,500.0,1100.0,800.0
Maharashtra,Nagpur APMC,Potato,2026-02-05,Local,245.0,900.0,1200.0,1125.0
Maharashtra,Nasik APMC,Potato,2026-02-05,Other,224.6,500.0,1250.0,800.0
Maharashtra,Pune APMC,Potato,2026-02-05,Local,675.3,600.0,1300.0,950.0
Maharashtra,Pune(Khadiki) APMC,Potato,2026-02-05,Local,1.4,800.0,1300.0,1050.0
Maharashtra,Pune(Manjri) APMC,Potato,2026-02-05,Other,1.4,1000.0,1800.0,1600.0
Maharashtra,Pune(Moshi) APMC,Potato,2026-02-05,Local,133.7,700.0,1000.0,850.0
Maharashtra,Rahata APMC,Potato,2026-02-05,Other,19.9,700.0,1250.0,1000.0
Maharashtra,SHRI.SIDDHESHWAR  APMC,Potato,2026-02-05,Local,45.9,500.0,1150.0,800.0
Maharashtra,"Sangli(Phale, Bhajipala Market) APMC",Potato,2026-02-05,Local,85.6,800.0,1600.0,1200.0
Maharashtra,Satara APMC,Potato,2026-02-05,Other,14.5,1000.0,1400.0,1200.0
Maharashtra,Shrirampur APMC,Potato,2026-02-05,Other,15.0,1000.0,1400.0,1200.0
Maharashtra,Vaduj APMC,Potato,2026-02-05,Local,1.5,1200.0,1300.0,1250.0
Maharashtra,Akluj APMC,Potato,2026-02-06,Local,10.5,1000.0,1400.0,1200.0
Maharashtra,Akola APMC,Potato,2026-02-06,Other,96.0,500.0,1500.0,1100.0
Maharashtra,Amrawati(Frui & Veg. Market) APMC,Potato,2026-02-06,Local,61.9,500.0,1300.0,900.0
Maharashtra,Bhusaval APMC,Potato,2026-02-06,Other,1.5,1400.0,2000.0,1800.0
Maharashtra,Chandrapur(Ganjwad) APMC,Potato,2026-02-06,Other,13.0,900.0,1100.0,1000.0
Maharashtra,Dharashiv APMC,Potato,2026-02-06,Other,6.3,800.0,1200.0,1000.0
Maharashtra,HINGNA - APMC,Potato,2026-02-06,Local,3.2,900.0,1700.0,1200.0
Maharashtra,Jalgaon APMC,Potato,2026-02-06,Other,38.8,600.0,1200.0,900.0
Maharashtra,Junnar(Narayangaon) APMC,Potato,2026-02-06,Other,12.5,200.0,1200.0,700.0
Maharashtra,Kalyan APMC,Potato,2026-02-06,Other,0.3,500.0,1000.0,750.0
Maharashtra,Kamthi APMC,Potato,2026-02-06,Local,2.1,2060.0,2560.0,2310.0
Maharashtra,Khed(Chakan) APMC,Potato,2026-02-06,Other,110.0,800.0,1500.0,1200.0
Maharashtra,Mumbai-Onion & Potato Market APMC,Potato,2026-02-06,Other,1006.6,500.0,1200.0,850.0
Maharashtra,Nasik APMC,Potato,2026-02-06,Other,196.5,600.0,1300.0,850.0
Maharashtra,Pune APMC,Potato,2026-02-06,Local,680.8,500.0,1300.0,900.0
Maharashtra,Pune(Khadiki) APMC,Potato,2026-02-06,Local,0.8,800.0,1300.0,1050.0
Maharashtra,Pune(Manjri) APMC,Potato,2026-02-06,Other,2.4,1000.0,2000.0,1600.0
Maharashtra,Pune(Moshi) APMC,Potato,2026-02-06,Local,70.6,700.0,1000.0,850.0
Maharashtra,Pune(Pimpri) APMC,Potato,2026-02-06,Local,0.6,950.0,1000.0,975.0
Maharashtra,Rahata APMC,Potato,2026-02-06,Other,9.0,1000.0,1200.0,1100.0
Maharashtra,"Sangli(Phale, Bhajipala Market) APMC",Potato,2026-02-06,Local,55.0,700.0,1500.0,1100.0
Maharashtra,Shrirampur APMC,Potato,2026-02-06,Other,14.0,1000.0,1200.0,1100.0
Maharashtra,Ahilyanagar APMC,Potato,2026-02-07,Other,48.1,300.0,1500.0,900.0
Maharashtra,Akluj APMC,Potato,2026-02-07,Local,5.5,1000.0,1500.0,1300.0
Maharashtra,Akola APMC,Potato,2026-02-07,Other,73.0,600.0,1400.0,1000.0
Maharashtra,Amrawati(Frui & Veg. Market) APMC,Potato,2026-02-07,Local,55.8,500.0,1400.0,950.0
Maharashtra,Bhusaval APMC,Potato,2026-02-07,Other,0.3,1500.0,2000.0,2000.0
Maharashtra,Chandrapur(Ganjwad) APMC,Potato,2026-02-07,Other,165.0,1000.0,1200.0,1100.0
Maharashtra,Dharashiv APMC,Potato,2026-02-07,Other,3.9,500.0,1200.0,850.0
Maharashtra,HINGNA - APMC,Potato,2026-02-07,Local,1.5,1000.0,1000.0,1000.0
Maharashtra,Jalgaon APMC,Potato,2026-02-07,Other,40.0,600.0,1200.0,900.0
Maharashtra,Nagpur APMC,Potato,2026-02-07,Local,157.5,900.0,1200.0,1075.0
Maharashtra,Nasik APMC,Potato,2026-02-07,Other,208.0,700.0,1350.0,900.0
Maharashtra,Pune(Khadiki) APMC,Potato,2026-02-07,Local,0.7,700.0,1200.0,950.0
Maharashtra,Pune(Manjri) APMC,Potato,2026-02-07,Other,1.8,1200.0,2000.0,1800.0
Maharashtra,Pune(Moshi) APMC,Potato,2026-02-07,Local,67.0,700.0,1000.0,850.0
Maharashtra,Pune(Pimpri) APMC,Potato,2026-02-07,Local,0.3,900.0,900.0,900.0
Maharashtra,Ramtek APMC,Potato,2026-02-07,Local,1.1,1000.0,1500.0,1300.0
Maharashtra,"Sangli(Phale, Bhajipala Market) APMC",Potato,2026-02-07,Local,93.0,800.0,1600.0,1200.0
Maharashtra,Shrirampur APMC,Potato,2026-02-07,Other,17.0,1000.0,1400.0,1200.0
Maharashtra,Vaduj APMC,Potato,2026-02-07,Local,2.3,1200.0,1500.0,1309.0
Maharashtra,Ahilyanagar APMC,Potato,2026-02-08,Other,69.2,500.0,1500.0,1000.0
Maharashtra,Akluj APMC,Potato,2026-02-08,Other,8.0,1000.0,1600.0,1300.0
Maharashtra,Amrawati(Frui & Veg. Market) APMC,Potato,2026-02-08,Local,40.0,600.0,1400.0,1000.0
Maharashtra,Bhusaval APMC,Potato,2026-02-08,Other,3.1,1500.0,2000.0,1800.0
Maharashtra,Chattrapati Sambhajinagar APMC,Potato,2026-02-08,Other,31.0,600.0,900.0,750.0
Maharashtra,Junnar(Narayangaon) APMC,Potato,2026-02-08,Other,3.4,300.0,1200.0,750.0
Maharashtra,Junnar(Otur) APMC,Potato,2026-02-08,Local,21.6,300.0,1300.0,800.0
Maharashtra,Kalyan APMC,Potato,2026-02-08,Other,0.3,500.0,1000.0,750.0
Maharashtra,Kamthi APMC,Potato,2026-02-08,Local,1.1,2090.0,2590.0,2340.0
Maharashtra,Khed(Chakan) APMC,Potato,2026-02-08,Other,125.0,900.0,1200.0,1100.0
Maharashtra,Manchar APMC,Potato,2026-02-08,Other,19.8,700.0,1100.0,900.0
Maharashtra,Nagpur APMC,Potato,2026-02-08,Local,245.0,1000.0,1200.0,1150.0
Maharashtra,Pune APMC,Potato,2026-02-08,Local,512.5,700.0,1300.0,1000.0
Maharashtra,Pune(Khadiki) APMC,Potato,2026-02-08,Local,1.6,700.0,1200.0,950.0
Maharashtra,Pune(Manjri) APMC,Potato,2026-02-08,Other,2.8,1000.0,2000.0,1800.0
Maharashtra,Pune(Moshi) APMC,Potato,2026-02-08,Local,88.9,800.0,1000.0,900.0
Maharashtra,Rahata APMC,Potato,2026-02-08,Other,36.7,400.0,1400.0,900.0
Maharashtra,Rahuri APMC,Potato,2026-02-08,Other,3.3,800.0,1500.0,1150.0
Maharashtra,Ramtek APMC,Potato,2026-02-08,Local,5.6,1000.0,1500.0,1300.0
Maharashtra,Satara APMC,Potato,2026-02-08,Other,32.0,1000.0,1400.0,1200.0
Maharashtra,Shrirampur APMC,Potato,2026-02-08,Other,14.0,1000.0,1400.0,1200.0
Maharashtra,Vaduj APMC,Potato,2026-02-08,Local,0.9,1200.0,1500.0,1300.0
Maharashtra,Vai APMC,Potato,2026-02-08,Local,1.2,1200.0,1500.0,1350.0
Maharashtra,Vita APMC,Potato,2026-02-08,Other,10.0,1600.0,1700.0,1650.0
Maharashtra,Ahilyanagar APMC,Potato,2026-02-09,Other,37.1,500.0,1600.0,1050.0
Maharashtra,Akluj APMC,Potato,2026-02-09,Other,11.0,1000.0,1400.0,1200.0
Maharashtra,Akola APMC,Potato,2026-02-09,Other,143.0,600.0,1400.0,1000.0
Maharashtra,Amrawati(Frui & Veg. Market) APMC,Potato,2026-02-09,Local,34.9,800.0,1400.0,1100.0
Maharashtra,Chattrapati Sambhajinagar APMC,Potato,2026-02-09,Other,36.0,1000.0,1500.0,1250.0
Maharashtra,HINGNA - APMC,Potato,2026-02-09,Local,0.3,1200.0,1700.0,1450.0
Maharashtra,Jalgaon APMC,Potato,2026-02-09,Other,40.0,800.0,1100.0,950.0
Maharashtra,Junnar(Narayangaon) APMC,Potato,2026-02-09,Other,11.5,200.0,1250.0,800.0
Maharashtra,Kalyan APMC,Potato,2026-02-09,Other,0.3,500.0,1000.0,750.0
Maharashtra,Kamthi APMC,Potato,2026-02-09,Local,1.1,2040.0,2540.0,2290.0
Maharashtra,Manchar APMC,Potato,2026-02-09,Other,14.6,700.0,1500.0,1100.0
Maharashtra,Mumbai-Onion & Potato Market APMC,Potato,2026-02-09,Other,1265.9,500.0,1100.0,800.0
Maharashtra,Nagpur APMC,Potato,2026-02-09,Local,250.0,900.0,1200.0,1125.0
Maharashtra,Nasik APMC,Potato,2026-02-09,Other,261.0,650.0,1300.0,850.0
Maharashtra,Pune APMC,Potato,2026-02-09,Local,475.4,700.0,1300.0,1000.0
Maharashtra,Pune(Khadiki) APMC,Potato,2026-02-09,Local,0.9,800.0,1200.0,1000.0
Maharashtra,Pune(Manjri) APMC,Potato,2026-02-09,Other,2.9,1200.0,2000.0,1600.0
Maharashtra,Pune(Moshi) APMC,Potato,2026-02-09,Local,55.9,800.0,1000.0,900.0
Maharashtra,SHRI.SIDDHESHWAR  APMC,Potato,2026-02-09,Local,102.3,500.0,1300.0,1000.0
Maharashtra,"Sangli(Phale, Bhajipala Market) APMC",Potato,2026-02-09,Local,152.0,700.0,1500.0,1100.0
Maharashtra,Shrirampur APMC,Potato,2026-02-09,Other,17.0,1000.0,1500.0,1250.0
Maharashtra,Vaduj APMC,Potato,2026-02-09,Local,1.2,1200.0,1500.0,1300.0
Maharashtra,Vai APMC,Potato,2026-02-09,Local,1.2,1200.0,1500.0,1350.0
Maharashtra,Akola APMC,Potato,2026-02-10,Other,91.0,600.0,1400.0,1000.0
Maharashtra,Amrawati(Frui & Veg. Market) APMC,Potato,2026-02-10,Local,45.0,800.0,1400.0,1100.0
Maharashtra,Bhusaval APMC,Potato,2026-02-10,Other,3.5,1500.0,2000.0,1800.0
Maharashtra,Chattrapati Sambhajinagar APMC,Potato,2026-02-10,Other,45.0,850.0,1250.0,1050.0
Maharashtra,Dharashiv APMC,Potato,2026-02-10,Other,14.9,800.0,1500.0,1150.0
Maharashtra,HINGNA - APMC,Potato,2026-02-10,Local,0.3,1000.0,1500.0,1333.0
Maharashtra,Islampur APMC,Potato,2026-02-10,Other,6.0,1300.0,1600.0,1450.0
Maharashtra,Jalgaon APMC,Potato,2026-02-10,Other,42.0,800.0,1000.0,900.0
Maharashtra,Kalyan APMC,Potato,2026-02-10,Other,0.3,800.0,900.0,850.0
Maharashtra,Kamthi APMC,Potato,2026-02-10,Local,3.0,2060.0,2560.0,2310.0
Maharashtra,Khed(Chakan) APMC,Potato,2026-02-10,Other,90.0,800.0,1200.0,1000.0
Maharashtra,Mumbai-Onion & Potato Market APMC,Potato,2026-02-10,Other,868.3,600.0,1100.0,850.0
Maharashtra,Nagpur APMC,Potato,2026-02-10,Local,262.5,1000.0,1200.0,1150.0
Maharashtra,Nasik APMC,Potato,2026-02-10,Other,147.6,600.0,1250.0,800.0
Maharashtra,Pune APMC,Potato,2026-02-10,Local,609.1,700.0,1300.0,1000.0
Maharashtra,Pune(Khadiki) APMC,Potato,2026-02-10,Local,1.4,800.0,1200.0,1000.0
Maharashtra,Pune(Manjri) APMC,Potato,2026-02-10,Other,2.7,1200.0,1800.0,1600.0
Maharashtra,Pune(Moshi) APMC,Potato,2026-02-10,Local,37.4,700.0,1000.0,850.0
Maharashtra,Rahata APMC,Potato,2026-02-10,Other,29.0,500.0,1400.0,1000.0
Maharashtra,Rahuri APMC,Potato,2026-02-10,Other,9.5,1000.0,1500.0,1250.0
Maharashtra,SHRI.SIDDHESHWAR  APMC,Potato,2026-02-10,Local,56.3,750.0,1500.0,1200.0
Maharashtra,"Sangli(Phale, Bhajipala Market) APMC",Potato,2026-02-10,Local,134.0,700.0,1600.0,1150.0
Maharashtra,Vai APMC,Potato,2026-02-10,Local,2.0,1200.0,1500.0,1350.0
Maharashtra,Akluj APMC,Potato,2026-02-11,Local,13.5,1000.0,1400.0,1200.0
Maharashtra,Amrawati(Frui & Veg. Market) APMC,Potato,2026-02-11,Local,69.3,700.0,1400.0,1050.0
Maharashtra,Bhusaval APMC,Potato,2026-02-11,Other,7.3,1400.0,2000.0,1700.0
Maharashtra,Chandrapur(Ganjwad) APMC,Potato,2026-02-11,Other,30.0,1000.0,1200.0,1100.0
Maharashtra,Chattrapati Sambhajinagar APMC,Potato,2026-02-11,Other,37.0,800.0,3200.0,1050.0
Maharashtra,Dharashiv APMC,Potato,2026-02-11,Other,8.6,800.0,1500.0,1150.0
Maharashtra,HINGNA - APMC,Potato,2026-02-11,Local,4.0,700.0,1400.0,1120.0
Maharashtra,Jalgaon APMC,Potato,2026-02-11,Other,47.0,800.0,1200.0,1000.0
Maharashtra,Junnar(Otur) APMC,Potato,2026-02-11,Local,4.2,500.0,1300.0,900.0
Maharashtra,Kalyan APMC,Potato,2026-02-11,Other,0.3,1000.0,1400.0,1200.0
Maharashtra,Kamthi APMC,Potato,2026-02-11,Local,1.0,2060.0,2560.0,2310.0
Maharashtra,Khed(Chakan) APMC,Potato,2026-02-11,Other,110.0,800.0,1200.0,1000.0
Maharashtra,Manchar APMC,Potato,2026-02-11,Other,31.4,700.0,1300.0,1000.0
Maharashtra,Mumbai-Onion & Potato Market APMC,Potato,2026-02-11,Other,969.5,700.0,1200.0,950.0
Maharashtra,Nagpur APMC,Potato,2026-02-11,Local,490.0,1000.0,1200.0,1150.0
Maharashtra,Nasik APMC,Potato,2026-02-11,Other,227.0,600.0,1350.0,1150.0
Maharashtra,Pune APMC,Potato,2026-02-11,Local,636.8,500.0,1300.0,900.0
Maharashtra,Pune(Khadiki) APMC,Potato,2026-02-11,Local,1.1,800.0,1200.0,1000.0
Maharashtra,Pune(Manjri) APMC,Potato,2026-02-11,Other,2.2,1200.0,2000.0,1800.0
Maharashtra,Rahata APMC,Potato,2026-02-11,Other,25.1,300.0,1300.0,800.0
Maharashtra,Rahuri APMC,Potato,2026-02-11,Other,7.7,600.0,1300.0,950.0
Maharashtra,Ramtek APMC,Potato,2026-02-11,Local,1.2,1000.0,1500.0,1300.0
Maharashtra,SHRI.SIDDHESHWAR  APMC,Potato,2026-02-11,Local,79.1,650.0,1400.0,1100.0
Maharashtra,"Sangli(Phale, Bhajipala Market) APMC",Potato,2026-02-11,Local,91.0,1000.0,1400.0,1200.0
Maharashtra,Shrirampur APMC,Potato,2026-02-11,Other,15.0,1000.0,1500.0,1250.0
Maharashtra,Vadgaonpeth APMC,Potato,2026-02-11,Local,7.5,1400.0,2000.0,1800.0
Maharashtra,Vai APMC,Potato,2026-02-11,Local,1.5,1200.0,1500.0,1350.0
Maharashtra,Ahilyanagar APMC,Potato,2026-02-12,Other,99.2,300.0,1600.0,950.0
Maharashtra,Akluj APMC,Potato,2026-02-12,Local,9.0,900.0,1400.0,1300.0
Maharashtra,Bhusaval APMC,Potato,2026-02-12,Other,3.0,1500.0,2000.0,1800.0
Maharashtra,Chandrapur(Ganjwad) APMC,Potato,2026-02-12,Other,2.6,1100.0,1300.0,1200.0
Maharashtra,Chattrapati Sambhajinagar APMC,Potato,2026-02-12,Other,55.0,800.0,1000.0,900.0
Maharashtra,Dharashiv APMC,Potato,2026-02-12,Other,13.6,500.0,1700.0,1100.0
Maharashtra,HINGNA - APMC,Potato,2026-02-12,Local,0.3,1400.0,1400.0,1400.0
Maharashtra,Islampur APMC,Potato,2026-02-12,Other,3.0,1400.0,1600.0,1500.0
Maharashtra,Jalgaon APMC,Potato,2026-02-12,Other,60.0,800.0,1200.0,1000.0
Maharashtra,Junnar APMC,Potato,2026-02-12,Local,64.9,700.0,1000.0,800.0
Maharashtra,Junnar(Narayangaon) APMC,Potato,2026-02-12,Other,10.0,300.0,1500.0,850.0
Maharashtra,Junnar(Otur) APMC,Potato,2026-02-12,Local,37.4,500.0,1300.0,900.0
Maharashtra,Kalyan APMC,Potato,2026-02-12,Other,0.3,1000.0,1400.0,1200.0
Maharashtra,Kamthi APMC,Potato,2026-02-12,Local,0.6,2060.0,2560.0,2310.0
Maharashtra,Khed(Chakan) APMC,Potato,2026-02-12,Other,100.0,800.0,1400.0,1100.0
Maharashtra,Mumbai-Onion & Potato Market APMC,Potato,2026-02-12,Other,646.0,600.0,1200.0,900.0
Maharashtra,Nagpur APMC,Potato,2026-02-12,Local,420.0,800.0,1200.0,1100.0
Maharashtra,Nasik APMC,Potato,2026-02-12,Other,293.5,750.0,1400.0,950.0
